cluster,model,count,ADE,FDE,minADE,minFDE,Miss Rate,minMiss Rate
0,linear,50,4.418537139892578,9.244485855102539,4.418537139892578,9.244485855102539,0.9200000166893005,0.9200000166893005
1,linear,25,3.401364803314209,6.379796028137207,3.401364803314209,6.379796028137207,0.8799999952316284,0.8799999952316284
2,linear,25,4.827475547790527,12.444649696350098,4.827475547790527,12.444649696350098,1.0,1.0
3,linear,25,0.7422031164169312,1.4645651578903198,0.7422031164169312,1.4645651578903198,0.23999999463558197,0.23999999463558197
4,linear,25,4.760263919830322,12.370083808898926,4.7602643966674805,12.370083808898926,1.0,1.0
